"country","indicator","measure","Unit","Date","Value"
"Czech Republic","Secure Internet servers/million pop.","Value","million pop","2016",691.6
"Czech Republic","Affordability","Value","Score, 1-7 best","2016",5.8
"Czech Republic","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.26
"Czech Republic","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",26.18
"Czech Republic","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",1.87
"Czech Republic","Skills","Value","Score, 1-7 best","2016",5.5
"Czech Republic","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Czech Republic","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Czech Republic","Secondary education gross enrollment rate, %","Value","%","2016",104.4
"Czech Republic","Usage subindex","Value","Score, 1-7 best","2016",4.5
"Czech Republic","Individual usage","Value","Score, 1-7 best","2016",5.8
"Czech Republic","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",129.5
"Czech Republic","Individuals using Internet, %","Value","%","2016",79.7
"Czech Republic","Households w/ personal computer, %","Value","%","2016",78.5
"Czech Republic","Households w/ Internet access, %","Value","%","2016",78
"Czech Republic","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",27.9
"Czech Republic","Mobile broadband subs/100 pop.","Value","100 pop.","2016",66.7
"Czech Republic","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",5.9
"Czech Republic","Business usage","Value","Score, 1-7 best","2016",4.3
"Czech Republic","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Czech Republic","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",4.8
"Czech Republic","PCT patents, applications/million pop.","Value","million pop","2016",21.4
"Czech Republic","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",5.5
"Czech Republic","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",5.8
"Czech Republic","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Czech Republic","Government usage","Value","Score, 1-7 best","2016",3.4
"Czech Republic","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",3.3
"Czech Republic","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.37
"Czech Republic","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",3.6
"Czech Republic","Impact subindex","Value","Score, 1-7 best","2016",4.1
"Czech Republic","Economic impacts","Value","Score, 1-7 best","2016",4.1
"Czech Republic","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Czech Republic","ICT PCT patents, applications/million pop.","Value","million pop","2016",4.3
"Czech Republic","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",4.9
"Czech Republic","Knowledge-intensive jobs, % workforce","Value","%","2016",37.9
"Czech Republic","Social impacts","Value","Score, 1-7 best","2016",4.2
"Czech Republic","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",4.9
"Czech Republic","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",5.4
"Czech Republic","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Czech Republic","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.25
"Denmark","Networked Readiness Index","Value","Score, 1-7 best","2016",5.6
"Denmark","Environment subindex","Value","Score, 1-7 best","2016",5.3
"Denmark","Political and regulatory environment","Value","Score, 1-7 best","2016",5.3
"Denmark","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Denmark","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",5.1
"Denmark","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",6.3
"Denmark","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Denmark","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Denmark","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",5.6
"Denmark","Software piracy rate, % software installed","Value","%","2016",23
"Denmark","No. procedures to enforce a contract","Value","Number","2016",35
"Denmark","No. days to enforce a contract","Value","days","2016",410
"Denmark","Business and innovation environment","Value","Score, 1-7 best","2016",5.3
"Denmark","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",6
"Denmark","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",2.7
"Denmark","Total tax rate, % profits","Value","%","2016",24.5
"Denmark","No. days to start a business","Value","days","2016",3
"Denmark","No. procedures to start a business","Value","Number","2016",4
"Denmark","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",5.3
"Denmark","Tertiary education gross enrollment rate, %","Value","%","2016",81.2
"Denmark","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",5.4
"Denmark","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Denmark","Readiness subindex","Value","Score, 1-7 best","2016",6.1
"Denmark","Infrastructure","Value","Score, 1-7 best","2016",6.4
"Denmark","Electricity production, kWh/capita","Value","KWh/Capita","2016",6188.7
"Denmark","Mobile network coverage, % pop.","Value","%","2016",99.5
"Denmark","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",341.7
"Denmark","Secure Internet servers/million pop.","Value","million pop","2016",2080.8
"Denmark","Affordability","Value","Score, 1-7 best","2016",6.1
"Denmark","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.06
"Denmark","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",34.15
"Denmark","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",1.88
"Denmark","Skills","Value","Score, 1-7 best","2016",5.9
"Denmark","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",4.9
"Denmark","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",4.8
"Denmark","Secondary education gross enrollment rate, %","Value","%","2016",129.8
"Denmark","Usage subindex","Value","Score, 1-7 best","2016",5.8
"Denmark","Individual usage","Value","Score, 1-7 best","2016",6.9
"Denmark","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",125.9
"Denmark","Individuals using Internet, %","Value","%","2016",96
"Denmark","Households w/ personal computer, %","Value","%","2016",95
"Denmark","Households w/ Internet access, %","Value","%","2016",93.1
"Denmark","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",41.3
"Denmark","Mobile broadband subs/100 pop.","Value","100 pop.","2016",115.6
"Denmark","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",6.2
"Denmark","Business usage","Value","Score, 1-7 best","2016",5.7
"Denmark","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",5.7
"Denmark","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",5.3
"Denmark","PCT patents, applications/million pop.","Value","million pop","2016",209.3
"Denmark","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",5.6
"Denmark","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",5.6
"Denmark","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",5.1
"Denmark","Government usage","Value","Score, 1-7 best","2016",4.7
"Denmark","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",4.5
"Denmark","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.66
"Denmark","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",4.6
"Denmark","Impact subindex","Value","Score, 1-7 best","2016",5.2
"Denmark","Economic impacts","Value","Score, 1-7 best","2016",5.1
"Denmark","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",5.1
"Denmark","ICT PCT patents, applications/million pop.","Value","million pop","2016",42.1
"Denmark","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Denmark","Knowledge-intensive jobs, % workforce","Value","%","2016",45.3
"Denmark","Social impacts","Value","Score, 1-7 best","2016",5.3
"Denmark","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",5.7
"Denmark","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",5.9
"Denmark","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",5.1
"Denmark","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.55
"Estonia","Networked Readiness Index","Value","Score, 1-7 best","2016",5.4
"Estonia","Environment subindex","Value","Score, 1-7 best","2016",5
"Estonia","Political and regulatory environment","Value","Score, 1-7 best","2016",5
"Estonia","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Estonia","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",5.9
"Estonia","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",5.7
"Estonia","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Estonia","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Estonia","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",5.2
"Estonia","Software piracy rate, % software installed","Value","%","2016",47
"Estonia","No. procedures to enforce a contract","Value","Number","2016",35
"Estonia","No. days to enforce a contract","Value","days","2016",425
"Estonia","Business and innovation environment","Value","Score, 1-7 best","2016",5.1
"Estonia","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",5.8
"Estonia","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Estonia","Total tax rate, % profits","Value","%","2016",49.4
"Estonia","No. days to start a business","Value","days","2016",4
"Estonia","No. procedures to start a business","Value","Number","2016",3
"Estonia","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",5.6
"Estonia","Tertiary education gross enrollment rate, %","Value","%","2016",72.9
"Estonia","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",4.7
"Estonia","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Estonia","Readiness subindex","Value","Score, 1-7 best","2016",6
"Estonia","Infrastructure","Value","Score, 1-7 best","2016",6.5
"Estonia","Electricity production, kWh/capita","Value","KWh/Capita","2016",10072.1
"Estonia","Mobile network coverage, % pop.","Value","%","2016",100
"Estonia","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",28.7
"Estonia","Secure Internet servers/million pop.","Value","million pop","2016",927.2
"Estonia","Affordability","Value","Score, 1-7 best","2016",5.6
"Estonia","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.33
"Estonia","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",28.36
"Estonia","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",2
"Estonia","Skills","Value","Score, 1-7 best","2016",5.9
"Estonia","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",4.4
"Estonia","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",5.2
"Estonia","Secondary education gross enrollment rate, %","Value","%","2016",108.6
"Estonia","Adult literacy rate, %","Value","%","2016",99.8
"Estonia","Usage subindex","Value","Score, 1-7 best","2016",5.4
"Estonia","Individual usage","Value","Score, 1-7 best","2016",6.3
"Estonia","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",160.7
"Estonia","Individuals using Internet, %","Value","%","2016",84.2
"Estonia","Households w/ personal computer, %","Value","%","2016",82.5
"Estonia","Households w/ Internet access, %","Value","%","2016",82.9
"Estonia","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",28.9
"Estonia","Mobile broadband subs/100 pop.","Value","100 pop.","2016",117
"Estonia","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",6.3
"Estonia","Business usage","Value","Score, 1-7 best","2016",4.4
"Estonia","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",5.4
"Estonia","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",4.7
"Estonia","PCT patents, applications/million pop.","Value","million pop","2016",18.1
"Estonia","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",6
"Estonia","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",5.8
"Estonia","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Estonia","Government usage","Value","Score, 1-7 best","2016",5.4
"Estonia","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",5
"Estonia","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.77
"Estonia","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",5.6
"Estonia","Impact subindex","Value","Score, 1-7 best","2016",5.2
"Estonia","Economic impacts","Value","Score, 1-7 best","2016",4.6
"Estonia","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",5.6
"Estonia","ICT PCT patents, applications/million pop.","Value","million pop","2016",9.8
"Estonia","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",5.6
"Estonia","Knowledge-intensive jobs, % workforce","Value","%","2016",42.7
"Estonia","Social impacts","Value","Score, 1-7 best","2016",5.9
"Estonia","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",5.9
"Estonia","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",6.1
